id,neo_list_id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,is_potentially_hazardous_asteroid,close_approach_date,relative_velocity,miss_distance_km,miss_distance_miles,orbiting_body
54523344,54523344,(2025 DK49),22.37,89.2390578658,199.5445996359,False,2025-06-23,13.0963125361,29908987.437453285,18584583.015067957,Earth
3610030,3610030,(2012 TG53),23.2,60.8912622106,136.1570015386,False,2025-06-26,21.3545501267,57245843.4919121,35570917.70050298,Earth
3713320,3713320,(2015 FQ),22.28,93.0154253961,207.9888141418,False,2025-06-26,19.4506956048,56614154.547927074,35178404.39179466,Earth
3736497,3736497,(2015 XF261),25.25,23.6894499356,52.9712204056,False,2025-06-26,10.5626903331,46556904.196373716,28929118.80656256,Earth
3767015,3767015,(2017 BZ6),26.1,16.0160337979,35.8129403019,False,2025-06-26,3.768806588,27496195.333838966,17085343.522541065,Earth
3767261,3767261,(2017 BN32),24.8,29.1443904535,65.1688382168,False,2025-06-26,7.2213542353,61579924.73500381,38263990.905496284,Earth
3786459,3786459,(2017 UE),26.9,11.0803882126,24.7765012606,False,2025-06-26,6.5334545598,31344826.77644777,19476772.20895648,Earth
54049355,54049355,(2020 OO3),23.7,48.3676488219,108.1533506775,False,2025-06-26,7.1662239948,28553150.316653565,17742104.89443257,Earth
54190785,54190785,(2021 QE2),24.49,33.6166921158,75.1692087496,False,2025-06-26,6.5713090955,64242979.19014006,39918736.21235848,Earth
3843455,3843455,(2022 AA),24.6,31.9561886721,71.4562101727,False,2025-06-26,6.4193603536,64839828.25626121,40289601.0248163,Earth
54288619,54288619,(2022 MM1),24.81,29.0104841428,64.8694146035,False,2025-06-26,12.487014406,10999722.766870284,6834910.788308533,Earth
54340429,54340429,(2023 BT7),23.58,51.1157781544,114.2983546761,False,2025-06-26,13.0891781071,31029109.07369029,19280594.325352322,Earth
54393146,54393146,(2023 TN9),21.56,129.5850726695,289.7610313582,False,2025-06-26,16.4876205708,40420079.54921021,25115872.793382365,Earth
54396393,54396393,(2023 UQ1),26.47,13.5068779833,30.2022973344,False,2025-06-26,15.6369810426,42016725.498292744,26107982.58140008,Earth
54416849,54416849,(2023 XN13),28.16,6.2023315295,13.868834919,False,2025-06-26,5.7398846778,19506606.15305304,12120843.012548273,Earth
3545558,3545558,(2010 RX30),27.1,10.1054341542,22.5964377109,False,2025-06-25,18.8185850679,45792910.178090915,28454394.936839975,Earth
3673868,3673868,(2014 MQ5),21.8,116.0259082094,259.4418179074,False,2025-06-25,14.5275944323,74158512.96619819,46079963.20090924,Earth
3781909,3781909,(2017 SM17),23.6,50.6471458835,113.2504610618,False,2025-06-25,10.7359731057,24836834.01627919,15432893.024957169,Earth
3827174,3827174,(2018 RB1),27.9,6.9912523225,15.6329154409,False,2025-06-25,7.9462101559,61851994.012915,38433046.91555895,Earth
54017257,54017257,(2020 KJ5),20.98,169.2602494573,378.4774236751,False,2025-06-25,15.4423990034,49490106.38966038,30751726.134046096,Earth
54017655,54017655,(2020 MN3),23.1,63.7609789875,142.5738833281,False,2025-06-25,9.3148843008,18255187.77704142,11343247.691268822,Earth
54097974,54097974,(2020 XX),26.6,12.7219878539,28.4472296503,False,2025-06-25,9.3281716951,13698569.454870619,8511896.357377809,Earth
54190790,54190790,(2021 QK2),24.39,35.2009980055,78.7118244161,False,2025-06-25,10.5597723812,9294477.17156805,5775320.309251117,Earth
54225490,54225490,(2021 WY3),21.2,152.9519353442,342.0109247198,False,2025-06-25,12.4049132856,46667693.92549065,28997960.352010943,Earth
54290699,54290699,(2022 OL),21.63,125.4743563679,280.5691902716,True,2025-06-25,13.9100506071,29578224.961145863,18379056.742670417,Earth
54317892,54317892,(2022 UV4),28.82,4.5767266723,10.2338719537,False,2025-06-25,16.5060661556,55800561.26608705,34672860.96881929,Earth
54372942,54372942,(2023 LS),29.93,2.7450798165,6.1381850734,False,2025-06-25,13.894103088,54480563.53140004,33852652.41006103,Earth
54418648,54418648,(2023 YX1),24.86,28.3501249023,63.3928064522,False,2025-06-25,12.0066194185,33598772.01703083,20877308.837708358,Earth
54445206,54445206,(2024 KJ1),26.21,15.2249185036,34.043952726,False,2025-06-25,11.1004868586,42865393.85576785,26635320.645744145,Earth
54453741,54453741,(2024 MS),28.96,4.290965044,9.5948895276,False,2025-06-25,6.0454722068,21604223.41466054,13424241.939499825,Earth
2348776,2348776,348776 (2006 KZ37),19.26,373.7274319137,835.6799428155,False,2025-06-30,14.0354170496,26837533.265581887,16676069.891596561,Earth
3511355,3511355,(2010 DJ77),21.49,133.8304618158,299.2540100804,False,2025-06-30,15.8119802146,18502969.55652216,11497212.149611356,Earth
3673598,3673598,(2014 LZ20),24.46,34.084346887,76.214916608,False,2025-06-30,11.3807668951,12227046.565864608,7597534.4336752705,Earth
3824078,3824078,(2018 JY1),23.54,52.0660914218,116.4233197418,False,2025-06-30,17.6918748567,56560680.385381326,35145177.08795928,Earth
3837955,3837955,(2019 BA1),22.19,96.9515990928,216.7903660989,False,2025-06-30,13.5193768056,68508776.03667666,42569379.460835665,Earth
3989244,3989244,(2020 BR10),22.8,73.2073989347,163.696720474,False,2025-06-30,12.224367079,24092521.228411674,14970398.504732167,Earth
54210295,54210295,(2021 TR21),26.36,14.2087206728,31.7716652976,False,2025-06-30,7.4022234822,42344950.74984561,26311932.295441125,Earth
54433331,54433331,(2024 GE2),27.97,6.7694748114,15.1370058502,False,2025-06-30,3.4564174992,19306270.699383415,11996360.333976476,Earth
3753662,3753662,(2016 LT),21.7,121.4940407996,271.6689340891,False,2025-07-01,9.5148452637,9892090.832402771,6146660.2188334,Earth
3838186,3838186,(2019 CN2),28.4,5.5533491158,12.4176661257,False,2025-07-01,10.1945221369,46880269.177687936,29130048.48871805,Earth
3842766,3842766,(2019 LQ1),26.1,16.0160337979,35.8129403019,False,2025-07-01,13.9912093089,28429087.591319818,17665015.89157474,Earth
54017369,54017369,(2020 LE),22.1,101.054341542,225.9643771094,False,2025-07-01,13.3084909232,37445276.237767376,23267415.729744773,Earth
54105114,54105114,(2021 AQ4),24.16,39.1340663147,87.5064325156,False,2025-07-01,10.487352805,52650282.615172036,32715368.585268658,Earth
54211504,54211504,(2021 UP),25.61,20.0703514113,44.8786700881,False,2025-07-01,15.7734677614,44215012.028554015,27473934.49127273,Earth
54216320,54216320,(2021 VO2),24.63,31.5177333263,70.4757942143,False,2025-07-01,4.7923585153,42785788.760078795,26585856.33297362,Earth
54216335,54216335,(2021 VK3),30.46,2.1505769,4.8088361393,False,2025-07-01,23.8113421473,49340647.690558836,30658856.804832418,Earth
54248465,54248465,(2022 DM2),27.25,9.4309398858,21.0882226764,False,2025-07-01,7.6205530418,73968032.5115714,45961604.13478698,Earth
54338890,54338890,(2023 AP1),25.64,19.7949758664,44.2629116503,False,2025-07-01,7.5900593293,31264789.746828653,19427039.50488729,Earth
2322756,2322756,322756 (2001 CK32),19.23,378.9264983795,847.3054088524,False,2025-07-04,16.1036157541,73208559.71491468,45489689.62191123,Earth
3412747,3412747,(2008 KQ),20.5,211.1324447897,472.1064988055,False,2025-07-04,6.5353200009,56038664.990885586,34820811.76283962,Earth
3655548,3655548,(2013 YA38),21.0,167.7084621628,375.0075217981,False,2025-07-04,21.3260111381,22036646.903741118,13692937.43603876,Earth
3695735,3695735,(2014 UJ192),21.91,110.2947845322,246.6266357777,False,2025-07-04,6.3013502709,55463055.42643279,34463144.56473701,Earth
3735686,3735686,(2015 XP54),24.0,42.1264610556,94.1976305719,False,2025-07-04,21.2508996727,74782133.3191452,46467462.91962979,Earth
3774433,3774433,(2017 JB),23.68,48.8151891662,109.1540813101,False,2025-07-04,3.5690381762,67301272.02564481,41819071.26063403,Earth
3785933,3785933,(2017 UA),28.5,5.3034072332,11.8587790858,False,2025-07-04,7.5444988149,59617811.90758105,37044790.529608436,Earth
3893639,3893639,(2019 WG4),20.52,209.196770901,467.778200408,False,2025-07-04,33.9078383173,74716055.50613238,46426404.07054775,Earth
54075551,54075551,(2020 UE2),26.6,12.7219878539,28.4472296503,False,2025-07-04,7.919157092,42689259.91167301,26525876.087895192,Earth
54375649,54375649,(2023 OU),26.09,16.089960451,35.9782453236,False,2025-07-04,20.0443031996,71687425.23548697,44544500.48539749,Earth
54441265,54441265,(2024 JO10),25.08,25.6185754479,57.2848761883,False,2025-07-04,10.02512885,48422463.97045532,30088323.897122562,Earth
54459237,54459237,(2024 NP2),24.11,40.0456158192,89.5447191727,False,2025-07-04,19.807747032,45568227.52148092,28314783.60788587,Earth
2314079,2314079,314079 (2005 CV25),19.65,312.2877701029,698.296682492,False,2025-07-05,16.9970465102,51772113.737250365,32169699.74752836,Earth
2403775,2403775,403775 (2011 HS4),20.9,175.6123184804,392.6810818086,True,2025-07-05,30.4043224743,45283774.20277581,28138032.51169975,Earth
2437844,2437844,437844 (1999 MN),21.19,153.6579294004,343.5895754212,True,2025-07-05,13.5837299932,10681679.804580253,6637288.055429397,Earth
3054338,3054338,(2000 SZ162),27.3,9.216265485,20.6081961232,False,2025-07-05,13.4173460838,46098664.70758575,28644381.99165127,Earth
3702319,3702319,(2014 YD),24.32,36.3542321843,81.290534434,False,2025-07-05,2.3591830817,17897018.1631215,11120691.413250726,Earth
3989284,3989284,(2020 BW12),26.1,16.0160337979,35.8129403019,False,2025-07-05,13.9238529851,46161957.516891934,28683710.31967533,Earth
54236426,54236426,(2022 AT3),25.21,24.1298696921,53.9560289198,False,2025-07-05,7.4954687032,66762302.19590921,41484170.937970646,Earth
54239715,54239715,(2022 BJ),21.46,135.6922289935,303.4170480479,True,2025-07-05,23.995613576,8026012.103310138,4987132.664582385,Earth
54307197,54307197,(2022 SU7),28.31,5.7883525749,12.9431498352,False,2025-07-05,4.5696601232,26752045.577730175,16622950.305553442,Earth
54336636,54336636,(2022 YD4),22.6,80.2703167283,179.4898847799,False,2025-07-05,23.0890958729,33474976.458533112,20800385.844624467,Earth
54356994,54356994,(2023 HU5),27.58,8.1013048824,18.1150684236,False,2025-07-05,5.4144594135,33769077.88242685,20983131.995380424,Earth
54404086,54404086,(2023 VQ5),27.72,7.5954756643,16.9839999068,False,2025-07-05,15.7932763849,72681710.51404351,45162320.70878809,Earth
54423315,54423315,(2024 BU4),23.56,51.5887466264,115.3559443307,False,2025-07-05,10.4430632804,32783169.336600963,20370516.832346797,Earth
2543319,2543319,543319 (2013 YE38),20.22,240.1900301154,537.0812348557,False,2025-07-02,19.3686321373,49951277.92190141,31038284.836277083,Earth
3740049,3740049,(2016 AN165),27.7,7.6657557353,17.1411509231,False,2025-07-02,22.0221333947,60854043.212548785,37812949.04253183,Earth
54017666,54017666,(2020 MU3),24.5,33.4622374455,74.8238376074,False,2025-07-02,10.3354111112,24677510.624192834,15333894.059757723,Earth
54347924,54347924,(2023 EJ1),28.77,4.6833323314,10.4722494541,False,2025-07-02,18.5367600586,69483681.58436511,43175157.67786009,Earth
54524316,54524316,(2025 FV2),20.99,168.4825692521,376.7384778715,False,2025-07-02,11.2352328968,16517368.038415395,10263416.578120677,Earth
2001566,2001566,1566 Icarus (1949 MA),16.55,1301.8321018813,2910.9850750981,True,2025-07-03,42.8342978911,65467977.6398431,40679914.95267675,Earth
3623673,3623673,(2013 AX52),20.24,237.9879546831,532.1572444975,True,2025-07-03,18.0322032091,35570445.584486134,22102449.981975343,Earth
3699442,3699442,(2014 WP362),23.2,60.8912622106,136.1570015386,False,2025-07-03,9.9875369644,69183234.68257937,42988468.62997661,Earth
3739261,3739261,(2016 AM9),21.48,134.4481951604,300.6353038309,False,2025-07-03,14.5285722557,69609964.880642,43253626.47951986,Earth
3761647,3761647,(2016 UY35),24.7,30.5179232594,68.2401509401,False,2025-07-03,9.069084692,50402861.03850394,31318885.573304825,Earth
3795036,3795036,(2017 YW3),26.5,13.3215566698,29.7879062798,False,2025-07-03,3.1202972212,24271461.478949852,15081586.820545878,Earth
54304628,54304628,(2022 SV),24.13,39.6784754066,88.7237682527,False,2025-07-03,9.6232206118,61527006.40334404,38231108.9789581,Earth
54527654,54527654,(2025 HS4),22.159,98.3456095857,219.9074683224,False,2025-07-03,9.891995511,17971020.93825736,11166674.605451195,Earth
2348314,2348314,348314 (2005 BC),18.01,664.5917971389,1486.0724356914,True,2025-06-28,26.8453073116,73526925.55428754,45687512.98130645,Earth
3483327,3483327,(2009 XP2),25.2,24.2412481101,54.2050786336,False,2025-06-28,6.9957392033,52337841.0608882,32521226.40592916,Earth
3662200,3662200,(2014 DH),26.6,12.7219878539,28.4472296503,False,2025-06-28,12.0555312143,6557208.888620941,4074460.668137346,Earth
3714453,3714453,(2015 FR117),20.95,171.6148940774,383.7425691085,False,2025-06-28,20.373232888,70031861.15265088,43515780.666695,Earth
54130035,54130035,(2021 EP),26.14,15.7237082364,35.1592804749,False,2025-06-28,4.9062815756,47589297.09386748,29570618.006352022,Earth
54167163,54167163,(2021 NG2),23.18,61.4546821229,137.4168467624,False,2025-06-28,12.6514354176,55200137.69350033,34299775.061037324,Earth
54402141,54402141,(2023 VK),25.77,18.644681832,41.6907759952,False,2025-06-28,7.9166615745,52394852.25563308,32556651.519659277,Earth
54441865,54441865,(2024 JB15),22.52,83.2827345523,186.225855811,False,2025-06-28,11.4907577276,34331073.80135306,21332340.066407748,Earth
54454874,54454874,(2024 MM1),26.23,15.0853356118,33.7318358913,False,2025-06-28,10.5155625718,42764164.91156284,26572419.896561645,Earth
54522536,54522536,(2025 DL36),20.4,221.0828103591,494.3561926196,False,2025-06-28,13.2612688156,28950655.76298319,17989103.32531237,Earth
54526129,54526129,(2025 FV23),21.76,118.1829908933,264.2652014216,False,2025-06-28,9.8802114633,19585797.461033687,12170050.209559401,Earth
2441987,2441987,441987 (2010 NY65),21.36,142.0872067277,317.7166529762,True,2025-06-29,16.4824849108,22507794.369943097,13985694.896192858,Earth
3021049,3021049,(1999 NW2),23.2,60.8912622106,136.1570015386,False,2025-06-29,11.155417688,40170861.49553939,24961015.87564201,Earth
3365951,3365951,(2007 AA2),24.6,31.9561886721,71.4562101727,False,2025-06-29,14.6144665719,51563989.82951408,32040377.548011106,Earth
3381230,3381230,(2007 PB8),21.36,142.0872067277,317.7166529762,False,2025-06-29,20.6037480348,54242276.6090499,33704587.78236067,Earth
3605902,3605902,(2012 ML6),20.15,248.0589931518,554.6767711177,False,2025-06-29,13.9696365767,14258213.096888946,8859642.791311588,Earth
3607527,3607527,(2012 PY19),27.5,8.4053340207,18.7948982439,False,2025-06-29,10.4094666989,30731495.660280857,19095665.92550355,Earth
3753696,3753696,(2016 LL1),21.45,136.3185558649,304.8175575085,False,2025-06-29,13.2286482844,38410826.74249453,23867380.992623314,Earth
3842879,3842879,(2019 LD5),23.39,55.7898221067,124.7498346832,False,2025-06-29,17.8530961136,45310807.674828626,28154830.332308076,Earth
54016228,54016228,(2020 FM1),29.3,3.6690613753,8.2042706488,False,2025-06-29,8.0018741704,63230142.758438,39289388.8369244,Earth
54054405,54054405,(2020 SB),20.31,230.4384665765,515.2760758959,False,2025-06-29,7.1486960368,56090732.43978036,34853164.975344434,Earth
54235433,54235433,(2022 AM),28.18,6.1454682123,13.7416846762,False,2025-06-29,7.4863027602,29317048.3230234,18216769.105118867,Earth
2612094,2612094,612094 (1999 NW2),23.27,58.9596608383,131.8378095647,False,2025-06-29,11.1554176721,40170861.4805796,24961015.866346426,Earth
54445623,54445623,(2024 LW),22.24,94.7447112647,211.8556148964,False,2025-06-29,18.487484147,24849923.171673562,15441026.248976624,Earth
2523605,2523605,523605 (2004 RX10),21.49,133.8304618158,299.2540100804,False,2025-07-11,23.5043538372,68699426.31480546,42687844.050388895,Earth
3299722,3299722,(2005 VO5),19.84,286.1244537828,639.7937286834,True,2025-07-11,14.3773457656,6085478.648956588,3781341.089345394,Earth
3645001,3645001,(2013 NT11),19.49,336.1669211578,751.6920874957,False,2025-07-11,26.0370056632,50591982.994873255,31436400.5077528,Earth
3771633,3771633,(2017 FZ2),26.6,12.7219878539,28.4472296503,False,2025-07-11,9.5864102382,41266690.17302369,25641932.24131932,Earth
3788088,3788088,(2017 UQ7),25.25,23.6894499356,52.9712204056,False,2025-07-11,15.4939985125,60546085.76465948,37621593.157703705,Earth
3893382,3893382,(2019 WW),24.56,32.5502985765,72.7846803049,False,2025-07-11,16.1965997412,32298265.89745887,20069211.80696358,Earth
54167176,54167176,(2021 NR3),24.97,26.9497646329,60.2615056967,False,2025-07-11,22.4618152806,72243548.3758708,44890059.38105309,Earth
54292686,54292686,(2022 OE5),23.77,46.8333233136,104.7224945415,False,2025-07-11,7.3770952357,11440849.500992572,7109014.230546613,Earth
54341593,54341593,(2023 CC3),26.94,10.8781483356,24.3242791478,False,2025-07-11,13.891761752,65570563.706005186,40743658.97834013,Earth
54489663,54489663,(2024 TB7),29.23,3.7892649838,8.4730540885,False,2025-07-11,7.2003488494,53259958.456983365,33094203.586557783,Earth
3724213,3724213,(2015 OO),22.2,96.5061469579,215.7943048444,False,2025-07-12,24.7986450683,73101732.41450001,45423310.215487525,Earth
3726511,3726511,(2015 QM3),20.38,223.1284644169,498.9304141512,False,2025-07-12,20.8089817622,56508843.57152273,35112967.18542058,Earth
3943319,3943319,(2019 YS),31.5,1.332155667,2.978790628,False,2025-07-12,9.6186282815,17028300.93846558,10580895.56051583,Earth
54222541,54222541,(2021 WG),28.77,4.6833323314,10.4722494541,False,2025-07-12,13.2188573047,66012163.03475859,41018056.07726494,Earth
54489181,54489181,(2024 TV6),23.91,43.9091445969,98.1838321526,False,2025-07-12,4.9702227282,29764801.614475634,18494990.099148363,Earth
54525738,54525738,(2025 FW18),22.25,94.3093988583,210.8822267643,False,2025-07-12,7.8329838703,19111557.208467327,11875370.981072059,Earth
2138205,2138205,138205 (2000 EZ148),15.09,2550.0868785694,5702.1676090113,False,2025-07-10,10.137023442,29886894.105941907,18570854.85545001,Earth
3616348,3616348,(2012 VH5),22.49,84.4413127979,188.8165155254,False,2025-07-10,12.1281269557,34727076.41740024,21578404.681851633,Earth
3836972,3836972,(2018 YA1),23.48,53.5247905613,119.6850701766,False,2025-07-10,15.42339793,67624107.236022,42019671.758393735,Earth
3837864,3837864,(2019 AS11),26.8,11.6025908209,25.9441817907,False,2025-07-10,5.0757031441,31761934.136402003,19735950.704165522,Earth
3842764,3842764,(2019 LO1),22.2,96.5061469579,215.7943048444,False,2025-07-10,10.2341657287,58024410.6465401,36054696.89724938,Earth
54289511,54289511,(2022 MA3),22.4,88.0146520901,196.8067450894,False,2025-07-10,10.8439798554,8639896.252882864,5368582.587058937,Earth
54296728,54296728,(2022 QA2),28.79,4.6403952825,10.3762392941,False,2025-07-10,6.3000030863,15179571.50819067,9432148.360658472,Earth
54423947,54423947,(2024 CB1),24.15,39.3147009575,87.9103438561,False,2025-07-10,16.7892071651,62311445.648364216,38718536.92347951,Earth
54517090,54517090,(2025 BN2),25.5,21.113244479,47.2106498806,False,2025-07-10,5.2683035499,14676809.823317328,9119746.735934006,Earth
2263976,2263976,263976 (2009 KD5),18.39,557.8982210671,1247.4983468323,True,2025-07-13,7.9422004116,20938423.448594067,13010533.024523418,Earth
3249232,3249232,(2004 PY27),20.7,192.5550781879,430.566244241,False,2025-07-13,2.2934906937,44429061.68743845,27606938.78181261,Earth
3332531,3332531,(2006 JX25),20.01,264.578759932,591.6160926106,False,2025-07-13,3.2514730871,54854058.48967509,34084731.41548667,Earth
3463759,3463759,(2009 ME9),21.21,152.249185036,340.4395272595,False,2025-07-13,16.4938744233,70679361.54430981,43918118.753406875,Earth
3684730,3684730,(2014 QE365),21.19,153.6579294004,343.5895754212,False,2025-07-13,21.6937547802,44146817.6300775,27431560.4569695,Earth
3802033,3802033,(2018 FZ2),24.3,36.6906137531,82.0427064882,False,2025-07-13,7.1311095527,47544648.71197876,29542874.78831649,Earth
3842662,3842662,(2019 LC),25.87,17.8055329183,39.8143819809,False,2025-07-13,15.9025371683,63782337.7280318,39632506.88043489,Earth
3879527,3879527,(2019 UD4),23.17,61.7383440472,138.0511341077,False,2025-07-13,18.5191989886,68550225.0586784,42595134.68882176,Earth
3972419,3972419,(2020 AT),25.2,24.2412481101,54.2050786336,False,2025-07-13,10.0678213441,32535600.868723053,20216684.91968804,Earth
54225005,54225005,(2021 WC3),28.61,5.0414443386,11.2730122458,False,2025-07-13,16.0037050657,15850692.864970272,9849163.834496848,Earth
54248971,54248971,(2022 EO1),22.62,79.534394041,177.844311625,False,2025-07-13,15.6350949717,14400577.520919984,8948103.942406394,Earth
54293103,54293103,(2022 OP6),23.14,62.597209966,139.9716166857,False,2025-07-13,3.9169494514,35976034.73123865,22354471.39137932,Earth
54310126,54310126,(2022 SF25),26.3,14.6067964271,32.6617897446,False,2025-07-13,12.2205895012,55241274.788983345,34325336.466872334,Earth
54353141,54353141,(2023 FT10),25.98,16.9260249457,37.8477423675,False,2025-07-13,18.7743318528,65467290.25259024,40679487.83004376,Earth
54376833,54376833,(2023 PL),22.32,91.3177025518,204.1925904549,False,2025-07-13,20.6206008638,73732716.004528,45815385.237570554,Earth
54393145,54393145,(2023 TA9),26.64,12.4897854067,27.9280091938,False,2025-07-13,17.0124277367,54701229.21592437,33989767.708303586,Earth
54420156,54420156,(2024 AW3),21.76,118.1829908933,264.2652014216,False,2025-07-13,29.5781564702,64730523.83951615,40221682.40967895,Earth
54524522,54524522,(2025 FE6),24.45,34.241673084,76.5667086792,False,2025-07-13,6.6051116529,24220205.71817812,15049737.967653256,Earth
2099799,2099799,99799 (2002 LJ3),18.54,520.6609142179,1164.2331974184,False,2025-07-08,5.4614661209,66818950.60085955,41519370.62457563,Earth
3295787,3295787,(2005 UN),25.9,17.561231848,39.2681081809,False,2025-07-08,5.5506766656,71505383.4770286,44431384.981927045,Earth
3772982,3772982,(2017 FP101),24.7,30.5179232594,68.2401509401,False,2025-07-08,4.1357900277,36552981.44633287,22712969.456362702,Earth
3837605,3837605,(2019 AE3),27.4,8.801465209,19.6806745089,False,2025-07-08,7.7048344483,14613745.345240127,9080560.286356647,Earth
3837933,3837933,(2019 AA14),22.28,93.0154253961,207.9888141418,False,2025-07-08,23.0384755109,44142910.95650139,27429132.962573715,Earth
54104549,54104549,(2021 AN1),26.86,11.2863880097,25.2371308101,False,2025-07-08,5.4504008937,49293328.71741445,30629454.158339333,Earth
54235472,54235472,(2022 AD1),25.7,19.2555078188,43.0566244241,False,2025-07-08,15.8090110047,66391684.75266361,41253879.93747342,Earth
54281973,54281973,(2022 LT),25.21,24.1298696921,53.9560289198,False,2025-07-08,18.404292073,74617411.28400564,46365109.39319015,Earth
54422950,54422950,(2024 BC3),22.21,96.0627414896,214.8028200758,False,2025-07-08,22.0041658704,46858472.67827021,29116504.772010367,Earth
2509073,2509073,509073 (2005 UM5),20.74,189.0405519291,422.7075246174,False,2025-07-09,18.5989575826,66100171.80575469,41072742.1917331,Earth
3742058,3742058,(2016 BX80),20.77,186.44681832,416.9077599521,False,2025-07-09,8.6719685644,27547406.84356075,17117164.879106272,Earth
3742333,3742333,(2016 CY135),24.5,33.4622374455,74.8238376074,False,2025-07-09,4.595016662,67888873.80415042,42184190.07501302,Earth
3797674,3797674,(2018 AB12),24.4,35.0392641108,78.3501764334,False,2025-07-09,14.570147373,37335456.351641655,23199176.81678669,Earth
3825768,3825768,(2018 OQ),26.8,11.6025908209,25.9441817907,False,2025-07-09,19.6166119254,59295748.48757498,36844669.60014747,Earth
3841684,3841684,(2019 JM),27.0,10.5816885933,23.6613750114,False,2025-07-09,6.9353935647,6375188.043944787,3961358.1598885804,Earth
3843276,3843276,(2019 NW5),23.7,48.3676488219,108.1533506775,False,2025-07-09,16.4957395268,5822265.02639706,3617787.728357028,Earth
54016528,54016528,(2020 GZ2),27.9,6.9912523225,15.6329154409,False,2025-07-09,11.2980508086,61009856.60477112,37909766.99495068,Earth
54299005,54299005,(2022 QZ21),24.46,34.084346887,76.214916608,False,2025-07-09,4.3516046298,57985520.914978735,36030531.938601166,Earth
54329155,54329155,(2022 WB5),25.65,19.7040262138,44.0595420444,False,2025-07-09,23.0040061489,61217035.00908965,38038501.68588728,Earth
54356041,54356041,(2023 HD4),26.04,16.4647437755,36.8162863142,False,2025-07-09,10.4579454724,56458796.74105804,35081869.5269874,Earth
3655977,3655977,(2014 AT51),22.28,93.0154253961,207.9888141418,False,2025-07-06,26.0820767388,48334243.75782976,30033506.398918208,Earth
3769886,3769886,(2017 DA36),25.1,25.3837029364,56.7596852866,False,2025-07-06,5.4913686674,13679042.220502714,8499762.69658692,Earth
3789692,3789692,(2017 WF16),28.83,4.5556985234,10.1868515832,False,2025-07-06,7.3777222623,67358178.21764474,41854431.12868392,Earth
3837949,3837949,(2019 BZ),27.64,7.8805218334,17.6213825176,False,2025-07-06,21.6730440223,68636263.55092767,42648596.528846994,Earth
54337032,54337032,(2022 YO6),21.73,119.8270800671,267.9414965754,True,2025-07-06,20.9181990119,39540727.65133259,24569468.861128222,Earth
54374826,54374826,(2023 NX),23.89,44.3154309096,99.0923159661,False,2025-07-06,14.9605141026,54627729.852580845,33944097.32168589,Earth
54417539,54417539,(2023 YB),25.55,20.63264836,46.1360042888,False,2025-07-06,17.5300010021,31251769.10725874,19418948.854626987,Earth
2456938,2456938,456938 (2007 YV56),21.02,166.1709017398,371.5694321726,True,2025-07-07,14.2039742166,25967489.810929056,16135449.957754733,Earth
3685808,3685808,(2014 QX432),19.9,278.3267680719,622.3575733667,True,2025-07-07,20.2521140399,9902938.607790293,6153400.713898297,Earth
3733862,3733862,(2015 VU64),30.6,2.0162991944,4.5085820617,False,2025-07-07,5.0362912,27579241.913567595,17136946.274333037,Earth
3760537,3760537,(2016 TZ17),21.27,148.0999720661,331.1616050056,True,2025-07-07,20.2604997153,59405085.08282188,36912608.210078694,Earth
3766635,3766635,(2017 BL3),20.41,220.0670271147,492.0848322348,True,2025-07-07,20.0955455991,71734085.67880762,44573493.94043256,Earth
3829460,3829460,(2018 RG7),25.5,21.113244479,47.2106498806,False,2025-07-07,3.0445188442,56511527.731305204,35114635.04496973,Earth
3989158,3989158,(2020 BY6),24.16,39.1340663147,87.5064325156,False,2025-07-07,9.2302571883,41527140.67804496,25803768.680684127,Earth
54137806,54137806,(2021 GL16),26.28,14.7419514504,32.9640055641,False,2025-07-07,4.5027604934,27079179.782097552,16826222.074310165,Earth
54335221,54335221,(2022 YL),26.49,13.3830461816,29.925401008,False,2025-07-07,13.4528195261,37637885.634641916,23387097.659237802,Earth
54376019,54376019,(2023 OR3),22.74,75.2583992483,168.2828965971,False,2025-07-07,12.7215802124,25940264.793763496,16118533.116532404,Earth
54511085,54511085,(2024 YO7),25.11,25.2670754154,56.4988982214,False,2025-07-07,5.6785332404,29814138.842403766,18525646.83101136,Earth
2348400,2348400,348400 (2005 JF21),17.35,900.647767018,2013.9096308356,True,2025-07-20,14.5225973678,33063700.782586366,20544830.989827238,Earth
3409438,3409438,(2008 GJ110),20.49,212.1069878758,474.2856433931,False,2025-07-20,30.8157417646,37036061.60159519,23013141.54567797,Earth
3517465,3517465,(2010 GV147),18.27,589.5966083829,1318.3780956475,False,2025-07-20,26.9484298335,61510534.36139578,38220873.72670641,Earth
3745831,3745831,(2016 EJ55),24.6,31.9561886721,71.4562101727,False,2025-07-20,7.515713805,62498165.15270005,38834559.043456614,Earth
3769881,3769881,(2017 DV35),27.2,9.6506146958,21.5794304844,False,2025-07-20,5.9989966538,31274919.811475065,19433334.035177324,Earth
54373920,54373920,(2023 MN2),24.76,29.686225126,66.3804173771,False,2025-07-20,18.5946222625,65577316.389299326,40747854.90117158,Earth
54483146,54483146,(2024 SJ3),23.18,61.4546821229,137.4168467624,False,2025-07-20,8.5655143203,42399049.10950393,26345547.457377035,Earth
